date,ind,rain,ind,temp,ind,wetb,dewpt,vappr,rhum,msl,ind,wdsp,ind,wddir
25/10/2017 17:00,0,0,0,11.2,0,10.3,9.4,11.8,88,1019.6,2,8,2,210
25/10/2017 18:00,0,0.1,0,10.6,0,10.1,9.5,11.9,92,1019.8,2,5,2,210
25/10/2017 19:00,0,0,0,10.1,0,9.6,9.2,11.6,94,1020,2,2,2,100
25/10/2017 20:00,0,0,0,10.9,0,10.1,9.3,11.7,90,1019.9,2,4,2,190
25/10/2017 21:00,0,0,0,11,0,10.2,9.5,11.8,90,1020.5,2,3,2,190
25/10/2017 22:00,0,0.2,0,10.9,0,10.5,10.2,12.4,95,1021.1,2,3,2,220
25/10/2017 23:00,0,0,0,10.8,0,10.5,10.3,12.5,96,1021.1,2,2,2,140
26/10/2017 00:00,0,0.1,0,10.6,0,10.4,10.1,12.4,97,1021,2,2,2,120
26/10/2017 01:00,0,0,0,10.5,0,10.3,10.1,12.3,97,1021.2,2,2,2,110
26/10/2017 02:00,0,0.1,0,10.4,0,10.1,9.9,12.2,96,1021.1,2,3,2,90
26/10/2017 03:00,0,0,0,10.1,0,9.9,9.7,12,97,1021.3,2,2,2,100
26/10/2017 04:00,0,0,0,10,0,9.8,9.5,11.9,96,1021,2,2,2,80
26/10/2017 05:00,0,0.2,0,10,0,9.8,9.5,11.9,96,1021.2,2,3,2,70
26/10/2017 06:00,0,0.2,0,10.1,0,9.8,9.5,11.9,96,1021.5,2,3,2,60
26/10/2017 07:00,0,0,0,10.2,0,9.9,9.6,12,96,1021.9,2,4,2,80
26/10/2017 08:00,0,0.4,0,10.3,0,10,9.8,12.1,96,1022.6,2,3,2,30
26/10/2017 09:00,0,0,0,10.7,0,10.4,10.1,12.4,96,1023.6,2,3,2,10
26/10/2017 10:00,0,0,0,11.3,0,10.9,10.4,12.6,94,1023.8,2,4,2,50
26/10/2017 11:00,0,0,0,12,0,11.2,10.5,12.7,90,1024.2,2,4,2,40
26/10/2017 12:00,0,0,0,12.7,0,11.7,10.8,13,88,1024.5,2,5,2,60
26/10/2017 13:00,0,0,0,12.7,0,11.8,11,13.1,89,1024.6,2,6,2,60
26/10/2017 14:00,0,0,0,13.5,0,12,10.6,12.8,82,1024.8,2,4,2,70
26/10/2017 15:00,0,0,0,13.9,0,12.3,10.9,13.1,82,1025.2,2,4,2,100
26/10/2017 16:00,0,0,0,13.6,0,12.3,11.1,13.2,84,1026.1,2,4,2,50
26/10/2017 17:00,0,0,0,13.1,0,11.9,10.7,12.9,85,1026.5,2,3,2,40
26/10/2017 18:00,0,0,0,12.4,0,11.5,10.6,12.8,88,1027.6,2,2,2,30
26/10/2017 19:00,0,0,0,11.8,0,11,10.2,12.5,89,1028.3,2,2,2,30
26/10/2017 20:00,0,0,0,9.6,0,9,8.4,11,92,1029.1,2,2,2,50
26/10/2017 21:00,0,0,0,9.5,0,9,8.5,11.1,93,1029.9,2,4,2,10
26/10/2017 22:00,0,0,0,8.7,0,7.9,6.9,10,88,1030.7,2,4,2,20
26/10/2017 23:00,0,0,0,8.2,0,7.6,6.8,9.9,90,1031.6,2,3,2,20
27/10/2017 00:00,0,0,0,6.9,0,6.4,5.8,9.2,92,1032.1,2,2,2,40
27/10/2017 01:00,0,0,0,8.6,0,8,7.4,10.3,92,1032.1,2,2,2,10
27/10/2017 02:00,0,0,0,6.6,0,6.2,5.6,9.1,93,1032.4,2,2,2,60
27/10/2017 03:00,0,0,0,4.7,0,4.5,4.1,8.2,96,1032.7,2,1,2,30
27/10/2017 04:00,0,0,0,3.7,0,3.5,3.3,7.7,97,1033.4,2,1,2,50
27/10/2017 05:00,0,0,0,4,0,3.8,3.6,7.9,97,1034.2,2,3,2,10
27/10/2017 06:00,0,0,0,2.7,0,2.5,2.2,7.2,96,1035,2,2,2,350
27/10/2017 07:00,0,0,0,3.3,0,3.2,3,7.6,97,1035.5,2,2,2,20
27/10/2017 08:00,0,0.1,0,4.6,0,4.4,4.2,8.3,97,1035.9,2,5,2,50
27/10/2017 09:00,0,0,0,6,0,5.8,5.5,9,97,1036.5,2,3,2,120
27/10/2017 10:00,0,0,0,7.6,0,7.2,6.8,9.9,95,1036.4,2,5,2,100
27/10/2017 11:00,0,0,0,7.8,0,7.6,7.4,10.3,97,1036.4,2,6,2,90
27/10/2017 12:00,0,0,0,9.9,0,9.3,8.5,11.1,91,1036.3,2,4,2,100
27/10/2017 13:00,0,0,0,12.3,0,10.6,9,11.5,80,1036.5,2,2,2,70
27/10/2017 14:00,0,0,0,14.1,0,11.5,9,11.5,71,1036.3,2,2,2,220
27/10/2017 15:00,0,0,0,14.1,0,11.2,8.4,11,68,1035.9,2,4,2,220
27/10/2017 16:00,0,0,0,13.3,0,11.1,8.9,11.4,75,1035.6,2,4,2,190
27/10/2017 17:00,0,0,0,10.7,0,9.7,8.7,11.3,87,1035.4,2,4,2,200
27/10/2017 18:00,0,0,0,10.1,0,9.5,8.9,11.4,92,1035.5,2,3,2,220
27/10/2017 19:00,0,0,0,9.6,0,9.2,8.7,11.2,93,1035.9,2,1,2,200
27/10/2017 20:00,0,0,0,10.4,0,10.1,9.6,12,94,1035.7,2,2,2,200
27/10/2017 21:00,0,0,0,10.9,0,10.4,9.9,12.2,93,1035.5,2,3,2,210
27/10/2017 22:00,0,0,0,11.4,0,10.9,10.5,12.7,94,1035,2,3,2,230
27/10/2017 23:00,0,0,0,11.5,0,11.1,10.7,12.8,94,1034.9,2,4,2,220
28/10/2017 00:00,0,0,0,11.8,0,11.4,11.1,13.2,95,1034.2,2,4,2,240
28/10/2017 01:00,0,0,0,12,0,11.7,11.4,13.4,95,1033.9,2,4,2,240
28/10/2017 02:00,0,0,0,12,0,11.7,11.4,13.5,96,1033.6,2,7,2,240
28/10/2017 03:00,0,0,0,12,0,11.6,11.3,13.4,95,1032.6,2,6,2,240
28/10/2017 04:00,0,0,0,12.2,0,11.9,11.5,13.6,95,1032.3,2,7,2,230
28/10/2017 05:00,0,0.1,0,12.1,0,11.8,11.4,13.5,95,1032.1,2,7,2,230
28/10/2017 06:00,0,0.1,0,11.9,0,11.6,11.4,13.4,96,1031.7,2,6,2,250
28/10/2017 07:00,0,0.1,0,12,0,11.8,11.5,13.6,96,1030.9,2,6,2,240
28/10/2017 08:00,0,0,0,12.1,0,11.9,11.7,13.7,96,1030.7,2,8,2,240
28/10/2017 09:00,0,0,0,12.3,0,12,11.7,13.8,96,1030.9,2,7,2,240
28/10/2017 10:00,0,0,0,12.6,0,12.4,12.1,14.1,96,1030.7,2,7,2,240
28/10/2017 11:00,0,0,0,12.7,0,12.4,12.1,14.1,96,1030.4,2,9,2,240
28/10/2017 12:00,0,0,0,12.9,0,12.6,12.3,14.3,96,1030.1,2,9,2,250
28/10/2017 13:00,0,0.1,0,12.9,0,12.6,12.4,14.4,96,1029.6,2,8,2,250
28/10/2017 14:00,0,0,0,12.9,0,12.7,12.5,14.5,97,1028.8,2,8,2,250
28/10/2017 15:00,0,0,0,13,0,12.8,12.6,14.6,97,1028.2,2,7,2,240
28/10/2017 16:00,0,0,0,12.9,0,12.8,12.6,14.6,98,1027.6,2,7,2,240
28/10/2017 17:00,0,0,0,12.9,0,12.8,12.6,14.6,98,1027.1,2,7,2,230
28/10/2017 18:00,0,0,0,12.8,0,12.7,12.5,14.5,98,1027.4,2,7,2,240
28/10/2017 19:00,0,0,0,12.9,0,12.7,12.6,14.6,97,1027.5,2,7,2,240
28/10/2017 20:00,0,0,0,12.9,0,12.8,12.6,14.6,98,1027,2,7,2,240
28/10/2017 21:00,0,0,0,13.3,0,13.1,12.9,14.9,97,1026.5,2,6,2,250
28/10/2017 22:00,0,0,0,13.3,0,12.9,12.6,14.6,96,1026.5,2,8,2,270
28/10/2017 23:00,0,0,0,13.4,0,12.9,12.5,14.5,94,1026.6,2,9,2,270
29/10/2017 00:00,0,0,0,13.4,0,12.6,12,14,91,1026.3,2,9,2,280
29/10/2017 01:00,0,0,0,13.3,0,12.6,12,14.1,92,1026.2,2,9,2,280
29/10/2017 02:00,0,0,0,13.1,0,12.5,12,14,93,1026.1,2,6,2,290
29/10/2017 03:00,0,0,0,13.1,0,12.5,12,14.1,93,1026.2,2,4,2,240
29/10/2017 04:00,0,0.1,0,12.7,0,12.3,11.9,13.9,95,1026.4,2,8,2,310
29/10/2017 05:00,0,0,0,12.4,0,11.7,11.1,13.2,91,1026.7,2,10,2,300
29/10/2017 06:00,0,0,0,12.2,0,11.6,11,13.1,92,1027.3,2,9,2,300
29/10/2017 07:00,0,0,0,11.3,0,10.3,9.4,11.8,88,1027.8,2,8,2,300
29/10/2017 08:00,0,0,0,11.6,0,10.5,9.4,11.8,86,1028.9,2,8,2,320
29/10/2017 09:00,0,0,0,11.7,0,10.8,9.9,12.2,88,1029.3,2,8,2,310
29/10/2017 10:00,0,0.2,0,11.7,0,11.1,10.6,12.8,93,1029.8,2,7,2,300
29/10/2017 11:00,0,0.1,0,11.7,0,10.7,9.7,12,87,1030,2,7,2,340
29/10/2017 12:00,0,0,0,12.3,0,10.8,9.4,11.8,82,1030.1,2,6,2,350
29/10/2017 13:00,0,0,0,12.2,0,10.5,8.7,11.3,79,1030,2,6,2,340
29/10/2017 14:00,0,0,0,12.4,0,10.4,8.5,11.1,76,1030,2,7,2,310
29/10/2017 15:00,0,0,0,12.1,0,10.6,9.1,11.6,81,1029.9,2,6,2,320
29/10/2017 16:00,0,0,0,12.7,0,10.5,8.4,11,74,1030,2,4,2,350
29/10/2017 17:00,0,0,0,10.1,0,8.8,7.5,10.3,83,1030.1,2,3,2,330
29/10/2017 18:00,0,0,0,7.2,0,6.6,5.8,9.2,90,1030.6,2,3,2,340
29/10/2017 19:00,0,0,0,5.9,0,5.4,4.8,8.6,93,1030.9,2,2,2,350
29/10/2017 20:00,0,0,0,5.8,0,5.5,5.1,8.8,95,1031.1,2,2,2,340
29/10/2017 21:00,0,0,0,5.1,0,4.8,4.5,8.4,95,1031.5,2,1,2,30
29/10/2017 22:00,0,0,0,5.5,0,5.3,5,8.7,96,1031,2,2,2,70
29/10/2017 23:00,0,0,0,4.8,0,4.6,4.3,8.3,96,1031.3,2,3,2,70
30/10/2017 00:00,0,0,0,4.8,0,4.6,4.3,8.3,96,1031,2,4,2,70
30/10/2017 01:00,0,0,0,5.1,0,4.9,4.5,8.5,96,1030.6,2,3,2,70
30/10/2017 02:00,0,0,0,5,0,4.7,4.3,8.3,95,1030.3,2,4,2,70
30/10/2017 03:00,0,0,0,5.2,0,4.9,4.5,8.4,95,1030.4,2,4,2,80
30/10/2017 04:00,0,0,0,5.5,0,5.2,4.8,8.6,95,1029.8,2,4,2,80
30/10/2017 05:00,0,0,0,4.9,0,4.6,4.3,8.3,96,1029.9,2,3,2,80
30/10/2017 06:00,0,0,0,4,0,3.8,3.4,7.8,96,1029.5,2,2,2,90
30/10/2017 07:00,0,0,0,4.1,0,3.9,3.6,7.9,96,1029.5,2,3,2,80
30/10/2017 08:00,0,0,0,4.8,0,4.6,4.3,8.3,96,1029.7,2,3,2,80
30/10/2017 09:00,0,0,0,5.9,0,5.6,5.3,8.9,96,1029.6,2,3,2,110
30/10/2017 10:00,0,0,0,7.6,0,7.3,6.9,10,95,1029.7,2,3,2,160
30/10/2017 11:00,0,0.1,0,8.9,0,8.6,8.3,11,96,1028.7,2,6,2,180
30/10/2017 12:00,0,0,0,9.6,0,9.2,8.9,11.4,95,1028.5,2,7,2,190
30/10/2017 13:00,0,0,0,10.4,0,9.8,9.3,11.7,93,1027.8,2,7,2,200
30/10/2017 14:00,0,0,0,11.1,0,10.4,9.6,12,90,1027.4,2,8,2,190
30/10/2017 15:00,0,0,0,11.4,0,10.6,9.8,12.2,89,1027.2,2,7,2,190
30/10/2017 16:00,0,0,0,11.7,0,10.9,10.1,12.3,89,1026.9,2,5,2,200
30/10/2017 17:00,0,0,0,11.7,0,11,10.3,12.5,91,1026.4,2,4,2,200
30/10/2017 18:00,0,0,0,11.7,0,11,10.3,12.6,91,1026.2,2,4,2,190
30/10/2017 19:00,0,0,0,11.6,0,11,10.4,12.6,92,1026.5,2,5,2,200
30/10/2017 20:00,0,0,0,11.5,0,11,10.5,12.7,93,1026.3,2,5,2,200
30/10/2017 21:00,0,0,0,11.6,0,11.2,10.8,12.9,94,1026.2,2,4,2,200
30/10/2017 22:00,0,0,0,11.9,0,11.3,10.8,12.9,92,1025.8,2,6,2,220
30/10/2017 23:00,0,0,0,12.1,0,11.3,10.6,12.8,90,1025.2,2,6,2,210
31/10/2017 00:00,0,0,0,11.4,0,11,10.5,12.7,94,1024.8,2,6,2,190
31/10/2017 01:00,0,0,0,11.3,0,10.8,10.4,12.6,94,1024.4,2,5,2,160
31/10/2017 02:00,0,0,0,11.5,0,10.9,10.4,12.6,93,1023.4,2,7,2,190
31/10/2017 03:00,0,0,0,11.3,0,10.7,10.2,12.5,93,1023.5,2,6,2,190
31/10/2017 04:00,0,0,0,11.3,0,10.7,10.2,12.4,93,1022.9,2,7,2,200
31/10/2017 05:00,0,0,0,11.3,0,10.7,10.2,12.4,92,1022.3,2,7,2,200
31/10/2017 06:00,0,0,0,11.5,0,10.8,10.2,12.5,92,1021.7,2,8,2,200
31/10/2017 07:00,0,0,0,11.2,0,10.6,10.1,12.3,92,1021.8,2,7,2,200
31/10/2017 08:00,0,0,0,11.4,0,10.7,10.1,12.4,92,1022.1,2,7,2,200
31/10/2017 09:00,0,0.1,0,11.2,0,10.8,10.3,12.5,94,1022.1,2,7,2,200
31/10/2017 10:00,0,0,0,11.6,0,11.1,10.7,12.9,93,1022.1,2,7,2,200
31/10/2017 11:00,0,0.1,0,11.9,0,11.4,10.9,13.1,93,1021.6,2,6,2,200
31/10/2017 12:00,0,0,0,12.5,0,11.8,11,13.2,90,1021.2,2,7,2,190
31/10/2017 13:00,0,0.2,0,12.8,0,12,11.2,13.3,90,1020.5,2,7,2,190
31/10/2017 14:00,0,0,0,13.4,0,12.1,10.9,13,85,1019.6,2,7,2,180
31/10/2017 15:00,0,0.2,0,13,0,12.1,11.2,13.3,88,1020,2,7,2,180
31/10/2017 16:00,0,0,0,13.1,0,12,11.1,13.2,87,1019.5,2,7,2,210
31/10/2017 17:00,0,0,0,12.9,0,11.7,10.6,12.8,86,1019.2,2,7,2,210
31/10/2017 18:00,0,0,0,12.4,0,11.2,10.2,12.4,86,1019,2,6,2,210
31/10/2017 19:00,0,0,0,11.3,0,10.6,10,12.3,91,1018.9,2,4,2,180
31/10/2017 20:00,0,0,0,11,0,10.3,9.7,12,91,1018.6,2,4,2,180
31/10/2017 21:00,0,0,0,10.3,0,9.6,9,11.5,91,1018.3,2,3,2,190
31/10/2017 22:00,0,0,0,10.3,0,9.6,9,11.5,91,1018.2,2,6,2,190
31/10/2017 23:00,0,0,0,10,0,9.4,8.7,11.3,91,1018,2,7,2,190
01/11/2017 00:00,0,0,0,9.7,0,9.2,8.7,11.2,93,1017.6,2,6,2,190
01/11/2017 01:00,0,0,0,9.4,0,8.9,8.3,11,93,1017.4,2,4,2,190
01/11/2017 02:00,0,0,0,8.8,0,8.4,7.9,10.6,93,1017.4,2,5,2,190
01/11/2017 03:00,0,0,0,8.8,0,8.4,8,10.7,94,1017,2,3,2,160
01/11/2017 04:00,0,0,0,9.2,0,8.6,8.1,10.8,92,1016.5,2,4,2,190
01/11/2017 05:00,0,0,0,9.2,0,8.6,8.1,10.8,92,1016.4,2,5,2,190
01/11/2017 06:00,0,0,0,8.6,0,8.1,7.6,10.4,93,1016.4,2,4,2,190
01/11/2017 07:00,0,0,0,9.1,0,8.5,8,10.7,92,1016.3,2,4,2,190
01/11/2017 08:00,0,0,0,9,0,8.4,7.8,10.6,92,1016.6,2,3,2,190
01/11/2017 09:00,0,0,0,9.2,0,8.6,7.9,10.6,91,1017,2,2,2,180
01/11/2017 10:00,0,0,0,10.5,0,9.7,8.8,11.3,89,1017.1,2,3,2,190
01/11/2017 11:00,0,0,0,12,0,10.6,9.3,11.7,83,1017.1,2,6,2,190
01/11/2017 12:00,0,0,0,12.9,0,11.1,9.4,11.8,79,1016.8,2,5,2,210
01/11/2017 13:00,0,0,0,13.2,0,11.3,9.5,11.9,78,1016.5,2,5,2,210
01/11/2017 14:00,0,0,0,13.2,0,11.2,9.2,11.6,76,1016.5,2,4,2,240
01/11/2017 15:00,0,0,0,12.7,0,11,9.4,11.8,80,1016.1,2,5,2,240
01/11/2017 16:00,0,0,0,12.2,0,11,9.8,12.1,85,1016.2,2,4,2,240
01/11/2017 17:00,0,0,0,11.4,0,10.7,10,12.2,90,1016.4,2,4,2,250
01/11/2017 18:00,0,0,0,10.5,0,10.1,9.7,12,94,1016.5,2,3,2,250
01/11/2017 19:00,0,0,0,9.4,0,9.1,8.8,11.3,96,1016.7,2,3,2,230
01/11/2017 20:00,0,0,0,8.9,0,8.6,8.4,11.1,97,1016.8,2,2,2,250
01/11/2017 21:00,0,0,0,10.2,0,10,9.8,12.1,97,1016.8,2,2,2,260
01/11/2017 22:00,0,0,0,10.1,0,9.9,9.7,12.1,97,1017.1,2,1,2,210
01/11/2017 23:00,0,0.3,0,10.6,0,10.4,10.3,12.5,97,1017.1,2,2,2,270
02/11/2017 00:00,0,0,0,10.8,0,10.6,10.4,12.6,97,1017.2,2,3,2,300
02/11/2017 01:00,0,0,0,10.4,0,10.1,9.9,12.2,96,1017.3,2,3,2,330
02/11/2017 02:00,0,0,0,9.3,0,9,8.7,11.3,96,1017.3,2,5,2,350
02/11/2017 03:00,0,0,0,9.7,0,9.3,8.8,11.3,94,1017.2,2,4,2,360
02/11/2017 04:00,0,0,0,8.3,0,8.1,7.8,10.6,96,1017,2,3,2,320
02/11/2017 05:00,0,0,0,8.9,0,8.6,8.3,10.9,95,1017.3,2,4,2,350
02/11/2017 06:00,0,0,0,8.8,0,8.6,8.4,11,97,1017.4,2,3,2,360
02/11/2017 07:00,0,0,0,8.5,0,8.3,8.1,10.8,96,1017.6,2,1,2,50
02/11/2017 08:00,0,0,0,8.8,0,8.6,8.4,11,97,1017.8,2,2,2,230
02/11/2017 09:00,0,0,0,9.2,0,9,8.7,11.3,97,1018.1,2,2,2,230
02/11/2017 10:00,0,0,0,9.5,0,9.3,9,11.5,96,1018.1,2,2,2,250
02/11/2017 11:00,0,0,0,10.3,0,9.8,9.2,11.7,93,1018.1,2,3,2,240
02/11/2017 12:00,0,0,0,11,0,9.4,7.8,10.6,80,1017.6,2,2,2,220
02/11/2017 13:00,0,0,0,11.3,0,9.6,7.7,10.5,78,1017.2,2,3,2,290
02/11/2017 14:00,0,0,0,11.2,0,9.3,7.3,10.2,76,1016.8,2,3,2,310
02/11/2017 15:00,0,0,0,11.1,0,9.3,7.4,10.3,78,1016.5,2,3,2,300
02/11/2017 16:00,0,0,0,11,0,9.2,7.3,10.2,78,1016.4,2,2,2,260
02/11/2017 17:00,0,0,0,10.2,0,9.1,7.9,10.7,85,1016.5,2,2,2,280
02/11/2017 18:00,0,0,0,9.6,0,8.2,6.6,9.8,81,1016.7,2,3,2,100
02/11/2017 19:00,0,0,0,9.3,0,8.2,6.9,10,85,1016.6,2,2,2,120
02/11/2017 20:00,0,0,0,8.8,0,8,7,10,88,1016.4,2,3,2,120
02/11/2017 21:00,0,0,0,8.7,0,8.1,7.4,10.3,91,1016.3,2,2,2,150
02/11/2017 22:00,0,0,0,8.6,0,8,7.4,10.3,92,1016.1,2,1,2,130
02/11/2017 23:00,0,0,0,8.6,0,8,7.3,10.3,91,1015.7,2,2,2,170
03/11/2017 00:00,0,0,0,8.7,0,8.1,7.4,10.3,91,1015.2,2,3,2,180
03/11/2017 01:00,0,0,0,8.6,0,8.1,7.5,10.4,93,1014.7,2,2,2,200
03/11/2017 02:00,0,0,0,8.6,0,8.1,7.5,10.4,92,1014.4,2,3,2,190
03/11/2017 03:00,0,0,0,8.5,0,7.9,7.3,10.2,91,1013.9,2,2,2,200
03/11/2017 04:00,0,0,0,8.6,0,7.7,6.6,9.7,87,1013.4,2,3,2,160
03/11/2017 05:00,0,0,0,8.4,0,7.4,6.1,9.4,85,1012.9,2,2,2,170
03/11/2017 06:00,0,0,0,8.5,0,7.4,6,9.4,84,1012.3,2,3,2,190
03/11/2017 07:00,0,0,0,8.5,0,7.5,6.2,9.5,85,1012.1,2,3,2,180
03/11/2017 08:00,0,0,0,8.7,0,7.7,6.5,9.7,86,1012.4,2,3,2,180
03/11/2017 09:00,0,0,0,9.1,0,8.3,7.4,10.3,89,1012,2,3,2,160
03/11/2017 10:00,0,0,0,9.6,0,8.7,7.8,10.6,88,1011.7,2,4,2,170
03/11/2017 11:00,0,0,0,10.3,0,9.1,7.7,10.5,84,1011.4,2,5,2,190
03/11/2017 12:00,0,0,0,11,0,9.5,7.9,10.7,81,1010.7,2,8,2,200
03/11/2017 13:00,0,0,0,11.6,0,9.6,7.3,10.3,74,1009.9,2,8,2,210
03/11/2017 14:00,0,0,0,11.5,0,9.2,6.7,9.8,72,1009.2,2,9,2,220
03/11/2017 15:00,0,0,0,11.4,0,9.4,7.2,10.2,75,1008.5,2,8,2,210
03/11/2017 16:00,0,0,0,10.9,0,9.2,7.3,10.2,78,1008,2,8,2,220
03/11/2017 17:00,0,0.2,0,9.6,0,9,8.5,11.1,93,1007.7,2,7,2,220
03/11/2017 18:00,0,0.6,0,9.5,0,9.2,8.9,11.4,95,1007.6,2,6,2,210
03/11/2017 19:00,0,0,0,9.1,0,8.6,8.1,10.8,93,1007.2,2,5,2,210
03/11/2017 20:00,0,0,0,8.7,0,8.2,7.6,10.4,92,1006.8,2,5,2,190
03/11/2017 21:00,0,0.7,0,9.2,0,8.9,8.5,11.1,95,1006.7,2,5,2,200
03/11/2017 22:00,0,0.1,0,8.8,0,8.3,7.8,10.6,93,1006.7,2,4,2,240
03/11/2017 23:00,0,0,0,8.6,0,8.2,7.7,10.5,94,1006.3,2,3,2,210
04/11/2017 00:00,0,0.1,0,8.2,0,7.4,6.5,9.7,88,1006.2,2,6,2,240
04/11/2017 01:00,0,0,0,7.6,0,7,6.2,9.5,90,1006.1,2,5,2,260
04/11/2017 02:00,0,0,0,7.3,0,6.8,6.2,9.5,92,1006.1,2,5,2,270
04/11/2017 03:00,0,0,0,5.8,0,5.4,4.8,8.6,93,1005.8,2,3,2,250
04/11/2017 04:00,0,0,0,5.1,0,4.7,4.1,8.2,93,1006,2,3,2,250
04/11/2017 05:00,0,0,0,6.4,0,5.4,4.2,8.2,85,1006,2,6,2,260
04/11/2017 06:00,0,0,0,5.5,0,4.7,3.6,7.9,87,1006.4,2,5,2,260
04/11/2017 07:00,0,0,0,5.5,0,4.6,3.3,7.7,85,1006.5,2,4,2,230
04/11/2017 08:00,0,0,0,5.8,0,4.7,3.3,7.7,83,1006.9,2,5,2,260
04/11/2017 09:00,0,0,0,6.7,0,5.2,3,7.6,76,1007,2,5,2,260
04/11/2017 10:00,0,0.1,0,7.4,0,5.8,3.8,8,77,1007.2,2,6,2,260
04/11/2017 11:00,0,0,0,8.6,0,6.7,4.3,8.3,74,1007.3,2,6,2,260
04/11/2017 12:00,0,0,0,8.1,0,5.8,2.5,7.3,68,1007.4,2,10,2,260
04/11/2017 13:00,0,0,0,9.8,0,7.2,3.8,8,66,1006.9,2,8,2,260
04/11/2017 14:00,0,0,0,7.7,0,6.3,4.5,8.4,80,1007.3,2,11,2,310
04/11/2017 15:00,0,1.8,0,5.9,0,5,3.7,8,86,1007.7,2,11,2,270
04/11/2017 16:00,0,0,0,5.9,0,4.8,3.2,7.7,82,1007.9,2,7,2,250
04/11/2017 17:00,0,0.1,0,4.9,0,4,2.8,7.5,86,1008.6,2,7,2,270
04/11/2017 18:00,0,0.1,0,4.2,0,3.7,2.8,7.5,90,1009.3,2,4,2,280
04/11/2017 19:00,0,0.2,0,3.9,0,3.2,2.1,7.1,88,1009.8,2,4,2,230
04/11/2017 20:00,0,0.1,0,4.4,0,3.6,2.3,7.2,86,1011,2,5,2,270
04/11/2017 21:00,0,0.2,0,4.3,0,3.4,2.1,7.1,85,1010.6,2,7,2,240
04/11/2017 22:00,0,0,0,4.5,0,3.5,2,7,83,1011,2,6,2,250
04/11/2017 23:00,0,0,0,4.7,0,3.9,2.6,7.3,85,1011.4,2,6,2,260
05/11/2017 00:00,0,0,0,4.9,0,4.1,2.9,7.5,87,1012.1,2,6,2,260
05/11/2017 01:00,0,0.4,0,5.5,0,4.7,3.7,8,88,1012.6,2,7,2,260
05/11/2017 02:00,0,0.6,0,5.2,0,4.6,3.8,8,90,1013.4,2,5,2,260
05/11/2017 03:00,0,0.4,0,5.2,0,4.7,3.9,8.1,91,1014,2,5,2,280
05/11/2017 04:00,0,0.1,0,4.9,0,4.1,2.9,7.5,86,1014.9,2,7,2,270
05/11/2017 05:00,0,0,0,4.7,0,4.1,3.1,7.6,88,1016,2,6,2,260
05/11/2017 06:00,0,0,0,5,0,4.1,2.7,7.4,84,1016.7,2,9,2,280
05/11/2017 07:00,0,0,0,5.1,0,4.3,3.2,7.7,87,1018,2,7,2,280
05/11/2017 08:00,0,0,0,4.3,0,3.6,2.6,7.4,88,1019.1,2,6,2,280
05/11/2017 09:00,0,0,0,5.9,0,4.8,3.3,7.7,83,1020.1,2,6,2,280
05/11/2017 10:00,0,0,0,7.8,0,6.2,4.2,8.3,78,1020.8,2,6,2,260
05/11/2017 11:00,0,0,0,9.2,0,7.3,4.8,8.6,73,1021.3,2,8,2,280
05/11/2017 12:00,0,0,0,9.9,0,7.5,4.5,8.4,68,1021.6,2,10,2,280
05/11/2017 13:00,0,0,0,10,0,7.4,4.1,8.2,66,1021.8,2,10,2,300
05/11/2017 14:00,0,0,0,8.9,0,6.6,3.6,7.9,69,1022.2,2,10,2,290
05/11/2017 15:00,0,0,0,9.2,0,6.7,3.5,7.8,67,1022.7,2,8,2,280
05/11/2017 16:00,0,0,0,9.3,0,6.9,3.8,8,68,1023.1,2,5,2,260
05/11/2017 17:00,0,0,0,5.6,0,4.4,2.7,7.4,81,1023.6,2,2,2,260
05/11/2017 18:00,0,0,0,3.5,0,2.9,1.9,7,89,1023.9,2,2,2,240
05/11/2017 19:00,0,0,0,2.4,0,2,1.4,6.7,92,1023.9,2,2,2,210
05/11/2017 20:00,0,0,0,2.2,0,1.9,1.5,6.8,95,1023.9,2,2,2,170
05/11/2017 21:00,0,0,0,3.7,0,3.3,2.8,7.5,94,1024.1,2,2,2,150
05/11/2017 22:00,0,0,0,4.8,0,4.2,3.3,7.7,89,1024,2,3,2,160
05/11/2017 23:00,0,0,0,5.8,0,5,3.8,8,87,1023.5,2,3,2,160
06/11/2017 00:00,0,0,0,6.6,0,5.8,4.7,8.5,87,1022.9,2,5,2,180
06/11/2017 01:00,0,0.1,0,6.9,0,6.1,5.1,8.8,88,1022.3,2,5,2,180
06/11/2017 02:00,0,0,0,7.5,0,6.5,5.2,8.9,85,1021.6,2,7,2,190
06/11/2017 03:00,0,0,0,7.3,0,6.5,5.4,9,88,1020.8,2,8,2,190
06/11/2017 04:00,0,0,0,8,0,7,5.9,9.3,86,1020.1,2,9,2,190
06/11/2017 05:00,0,0,0,7.9,0,7.3,6.5,9.7,91,1019.6,2,9,2,180
06/11/2017 06:00,0,0,0,8.8,0,8.1,7.3,10.2,90,1018.9,2,10,2,190
06/11/2017 07:00,0,0,0,9.2,0,8.5,7.7,10.5,90,1018.3,2,10,2,190
06/11/2017 08:00,0,0,0,9.4,0,8.7,8,10.7,90,1017.8,2,10,2,190
06/11/2017 09:00,0,0,0,10.2,0,9.2,8.1,10.8,86,1017.3,2,10,2,180
06/11/2017 10:00,0,0,0,10.9,0,9.6,8.4,11,84,1016.8,2,12,2,180
06/11/2017 11:00,0,0,0,11.2,0,10,8.7,11.3,84,1016.1,2,11,2,180
